model,revision,gcid,actual_label,pred_label,pred_proba,correct,threshold
XGBoost,2666,11076,1,1.0,0.982,1.0,0.116
XGBoost,2666,11348,0,1.0,0.1201,0.0,0.116
XGBoost,2666,12290,0,1.0,0.6712,0.0,0.116
XGBoost,2666,12565,1,0.0,0.0833,0.0,0.116
XGBoost,2666,12893,1,1.0,0.6899,1.0,0.116
XGBoost,2666,12894,1,1.0,0.6899,1.0,0.116
XGBoost,2666,12900,0,1.0,0.4134,0.0,0.116
XGBoost,2666,12906,1,1.0,0.8135,1.0,0.116
XGBoost,2666,12911,0,0.0,0.0544,1.0,0.116
XGBoost,2666,13416,1,1.0,0.9626,1.0,0.116
XGBoost,2666,13418,1,1.0,0.9658,1.0,0.116
XGBoost,2666,13419,0,0.0,0.0662,1.0,0.116
XGBoost,2666,13421,1,1.0,0.9769,1.0,0.116
XGBoost,2666,13424,1,1.0,0.9642,1.0,0.116
XGBoost,2666,13425,0,0.0,0.0866,1.0,0.116
XGBoost,2666,13429,0,0.0,0.0493,1.0,0.116
XGBoost,2666,13431,0,0.0,0.0547,1.0,0.116
XGBoost,2666,13434,0,0.0,0.0495,1.0,0.116
XGBoost,2666,13497,1,1.0,0.9162,1.0,0.116
XGBoost,2666,13501,0,1.0,0.2389,0.0,0.116
XGBoost,2666,13505,1,1.0,0.9492,1.0,0.116
XGBoost,2666,13507,0,0.0,0.0451,1.0,0.116
XGBoost,2666,13525,1,1.0,0.8808,1.0,0.116
XGBoost,2666,14986,1,1.0,0.9758,1.0,0.116
XGBoost,2666,14993,1,1.0,0.9849,1.0,0.116
XGBoost,2666,15008,1,1.0,0.638,1.0,0.116
XGBoost,2666,15010,1,1.0,0.4795,1.0,0.116
XGBoost,2666,15054,1,1.0,0.968,1.0,0.116
XGBoost,2666,15062,1,1.0,0.6503,1.0,0.116
XGBoost,2666,15071,1,1.0,0.6416,1.0,0.116
XGBoost,2666,15075,1,1.0,0.6416,1.0,0.116
XGBoost,2666,15077,1,1.0,0.7957,1.0,0.116
XGBoost,2666,15088,0,0.0,0.1054,1.0,0.116
XGBoost,2666,15089,0,0.0,0.053,1.0,0.116
XGBoost,2666,15166,0,1.0,0.7413,0.0,0.116
CatBoost,2666,15,1,0.0,0.0901,0.0,0.165
CatBoost,2666,442,1,1.0,0.9338,1.0,0.165
CatBoost,2666,496,1,1.0,0.766,1.0,0.165
CatBoost,2666,500,0,1.0,0.3547,0.0,0.165
CatBoost,2666,503,0,0.0,0.0549,1.0,0.165
CatBoost,2666,673,1,1.0,0.9715,1.0,0.165
CatBoost,2666,882,1,1.0,0.9054,1.0,0.165
CatBoost,2666,883,1,1.0,0.9047,1.0,0.165
CatBoost,2666,884,1,1.0,0.9054,1.0,0.165
CatBoost,2666,885,1,1.0,0.9049,1.0,0.165
CatBoost,2666,887,0,0.0,0.0713,1.0,0.165
CatBoost,2666,957,0,0.0,0.094,1.0,0.165
CatBoost,2666,1797,1,1.0,0.8886,1.0,0.165
CatBoost,2666,1798,0,0.0,0.0752,1.0,0.165
CatBoost,2666,1800,0,0.0,0.1319,1.0,0.165
CatBoost,2666,1801,0,0.0,0.0687,1.0,0.165
CatBoost,2666,1804,1,1.0,0.7715,1.0,0.165
CatBoost,2666,1805,1,1.0,0.7629,1.0,0.165
CatBoost,2666,2128,1,1.0,0.9713,1.0,0.165
CatBoost,2666,2136,0,0.0,0.0227,1.0,0.165
CatBoost,2666,2286,0,0.0,0.08,1.0,0.165
CatBoost,2666,2287,0,0.0,0.0794,1.0,0.165
CatBoost,2666,2288,0,0.0,0.1393,1.0,0.165
CatBoost,2666,2289,0,0.0,0.1056,1.0,0.165
CatBoost,2666,2290,1,1.0,0.4083,1.0,0.165
CatBoost,2666,2291,0,0.0,0.0836,1.0,0.165
CatBoost,2666,2292,1,1.0,0.5188,1.0,0.165
CatBoost,2666,2293,1,1.0,0.4,1.0,0.165
CatBoost,2666,2294,1,1.0,0.5085,1.0,0.165
CatBoost,2666,2940,0,0.0,0.0722,1.0,0.165
CatBoost,2666,3166,1,1.0,0.9067,1.0,0.165
CatBoost,2666,3659,1,1.0,0.7745,1.0,0.165
CatBoost,2666,3800,1,1.0,0.8023,1.0,0.165
CatBoost,2666,3802,1,1.0,0.8015,1.0,0.165
CatBoost,2666,6043,1,1.0,0.7507,1.0,0.165
CatBoost,2666,6518,0,1.0,0.5966,0.0,0.165
CatBoost,2666,7217,1,1.0,0.9434,1.0,0.165
CatBoost,2666,7307,0,1.0,0.8063,0.0,0.165
CatBoost,2666,7366,0,1.0,0.5651,0.0,0.165
CatBoost,2666,7446,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7447,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7448,1,0.0,0.1375,0.0,0.165
CatBoost,2666,7449,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7450,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7451,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7452,1,1.0,0.8372,1.0,0.165
CatBoost,2666,7453,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7454,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7455,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7456,1,1.0,0.8372,1.0,0.165
CatBoost,2666,7457,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7458,1,1.0,0.9397,1.0,0.165
CatBoost,2666,7799,1,1.0,0.7743,1.0,0.165
CatBoost,2666,7800,1,1.0,0.7743,1.0,0.165
CatBoost,2666,7858,1,1.0,0.919,1.0,0.165
CatBoost,2666,8752,0,1.0,0.4222,0.0,0.165
CatBoost,2666,9041,0,0.0,0.0427,1.0,0.165
CatBoost,2666,9202,0,0.0,0.121,1.0,0.165
CatBoost,2666,9204,0,0.0,0.0795,1.0,0.165
CatBoost,2666,11076,1,1.0,0.9694,1.0,0.165
CatBoost,2666,11348,0,0.0,0.1446,1.0,0.165
CatBoost,2666,12290,0,1.0,0.4553,0.0,0.165
CatBoost,2666,12565,1,0.0,0.0859,0.0,0.165
CatBoost,2666,12893,1,1.0,0.6237,1.0,0.165
CatBoost,2666,12894,1,1.0,0.6237,1.0,0.165
CatBoost,2666,12900,0,1.0,0.4143,0.0,0.165
CatBoost,2666,12906,1,1.0,0.7834,1.0,0.165
CatBoost,2666,12911,0,0.0,0.0686,1.0,0.165
CatBoost,2666,13416,1,1.0,0.9464,1.0,0.165
CatBoost,2666,13418,1,1.0,0.9538,1.0,0.165
CatBoost,2666,13419,0,0.0,0.0817,1.0,0.165
CatBoost,2666,13421,1,1.0,0.9411,1.0,0.165
CatBoost,2666,13424,1,1.0,0.9467,1.0,0.165
CatBoost,2666,13425,0,0.0,0.1073,1.0,0.165
CatBoost,2666,13429,0,0.0,0.0661,1.0,0.165
CatBoost,2666,13431,0,0.0,0.0683,1.0,0.165
CatBoost,2666,13434,0,0.0,0.0629,1.0,0.165
CatBoost,2666,13497,1,1.0,0.9512,1.0,0.165
CatBoost,2666,13501,0,0.0,0.1284,1.0,0.165
CatBoost,2666,13505,1,1.0,0.9543,1.0,0.165
CatBoost,2666,13507,0,0.0,0.0338,1.0,0.165
CatBoost,2666,13525,1,1.0,0.9496,1.0,0.165
CatBoost,2666,14986,1,1.0,0.9295,1.0,0.165
CatBoost,2666,14993,1,1.0,0.9664,1.0,0.165
CatBoost,2666,15008,1,1.0,0.5392,1.0,0.165
CatBoost,2666,15010,1,1.0,0.5388,1.0,0.165
CatBoost,2666,15054,1,1.0,0.9664,1.0,0.165
CatBoost,2666,15062,1,1.0,0.6895,1.0,0.165
CatBoost,2666,15071,1,1.0,0.7,1.0,0.165
CatBoost,2666,15075,1,1.0,0.6929,1.0,0.165
CatBoost,2666,15077,1,1.0,0.7808,1.0,0.165
CatBoost,2666,15088,0,0.0,0.117,1.0,0.165
CatBoost,2666,15089,0,0.0,0.0755,1.0,0.165
CatBoost,2666,15166,0,1.0,0.7669,0.0,0.165
RandomForest,2667,15,1,1.0,0.6974,1.0,0.557
RandomForest,2667,327,0,0.0,0.0364,1.0,0.557
RandomForest,2667,442,1,1.0,0.9484,1.0,0.557
RandomForest,2667,496,1,1.0,0.8173,1.0,0.557
RandomForest,2667,500,0,0.0,0.5354,1.0,0.557
RandomForest,2667,503,0,0.0,0.0183,1.0,0.557
RandomForest,2667,673,1,1.0,0.9888,1.0,0.557
RandomForest,2667,882,1,1.0,0.9706,1.0,0.557
RandomForest,2667,883,1,1.0,0.9618,1.0,0.557
RandomForest,2667,884,1,1.0,0.9685,1.0,0.557
RandomForest,2667,885,1,1.0,0.963,1.0,0.557
RandomForest,2667,887,0,0.0,0.036,1.0,0.557
RandomForest,2667,1797,1,1.0,0.8025,1.0,0.557
RandomForest,2667,1798,0,0.0,0.0131,1.0,0.557
RandomForest,2667,1799,1,1.0,0.828,1.0,0.557
RandomForest,2667,1801,0,0.0,0.0203,1.0,0.557
RandomForest,2667,1804,1,1.0,0.8922,1.0,0.557
RandomForest,2667,1805,1,1.0,0.8941,1.0,0.557
RandomForest,2667,2128,1,1.0,0.9831,1.0,0.557
RandomForest,2667,2135,0,0.0,0.0605,1.0,0.557
RandomForest,2667,2136,0,0.0,0.0382,1.0,0.557
RandomForest,2667,2571,0,0.0,0.4044,1.0,0.557
RandomForest,2667,2940,0,0.0,0.0588,1.0,0.557
RandomForest,2667,3166,1,1.0,0.9548,1.0,0.557
RandomForest,2667,3659,1,1.0,0.9174,1.0,0.557
RandomForest,2667,3800,1,1.0,0.9309,1.0,0.557
RandomForest,2667,3802,1,1.0,0.9457,1.0,0.557
RandomForest,2667,6518,1,0.0,0.1065,0.0,0.557
RandomForest,2667,7217,1,1.0,0.9441,1.0,0.557
RandomForest,2667,7307,1,1.0,0.8418,1.0,0.557
RandomForest,2667,7308,1,1.0,0.8791,1.0,0.557
RandomForest,2667,7365,1,1.0,0.6895,1.0,0.557
RandomForest,2667,7366,1,1.0,0.5789,1.0,0.557
RandomForest,2667,7452,1,1.0,0.9842,1.0,0.557
RandomForest,2667,7456,1,1.0,0.9842,1.0,0.557
RandomForest,2667,7799,1,1.0,0.9247,1.0,0.557
RandomForest,2667,7800,1,1.0,0.9247,1.0,0.557
RandomForest,2667,7858,1,1.0,0.9699,1.0,0.557
RandomForest,2667,8752,0,0.0,0.4788,1.0,0.557
RandomForest,2667,9041,0,0.0,0.0699,1.0,0.557
RandomForest,2667,11076,1,1.0,0.9906,1.0,0.557
RandomForest,2667,12482,0,0.0,0.0593,1.0,0.557
RandomForest,2667,12565,1,1.0,0.7329,1.0,0.557
RandomForest,2667,12893,1,1.0,0.6938,1.0,0.557
RandomForest,2667,12894,1,1.0,0.6938,1.0,0.557
RandomForest,2667,12911,0,0.0,0.0404,1.0,0.557
RandomForest,2667,13416,1,1.0,0.9863,1.0,0.557
RandomForest,2667,13418,1,1.0,0.9785,1.0,0.557
RandomForest,2667,13419,0,0.0,0.0212,1.0,0.557
RandomForest,2667,13421,1,1.0,0.9651,1.0,0.557
RandomForest,2667,13424,1,1.0,0.9774,1.0,0.557
RandomForest,2667,13429,0,0.0,0.0151,1.0,0.557
RandomForest,2667,13431,0,0.0,0.0125,1.0,0.557
RandomForest,2667,13434,1,0.0,0.0293,0.0,0.557
RandomForest,2667,13485,1,1.0,0.9411,1.0,0.557
RandomForest,2667,13486,1,1.0,0.6549,1.0,0.557
RandomForest,2667,13487,1,1.0,0.6549,1.0,0.557
RandomForest,2667,13488,1,1.0,0.6549,1.0,0.557
RandomForest,2667,13498,1,0.0,0.06,0.0,0.557
RandomForest,2667,13499,1,0.0,0.1191,0.0,0.557
RandomForest,2667,13500,1,0.0,0.0777,0.0,0.557
RandomForest,2667,13501,1,0.0,0.1261,0.0,0.557
RandomForest,2667,13502,1,0.0,0.2204,0.0,0.557
RandomForest,2667,13505,1,1.0,0.9887,1.0,0.557
RandomForest,2667,13507,0,0.0,0.0432,1.0,0.557
RandomForest,2667,13525,1,1.0,0.968,1.0,0.557
RandomForest,2667,13562,0,0.0,0.2657,1.0,0.557
RandomForest,2667,14986,1,1.0,0.9848,1.0,0.557
RandomForest,2667,14993,1,1.0,0.9677,1.0,0.557
RandomForest,2667,15009,1,1.0,0.6018,1.0,0.557
RandomForest,2667,15010,1,0.0,0.5204,0.0,0.557
RandomForest,2667,15054,1,1.0,0.9598,1.0,0.557
RandomForest,2667,15077,1,1.0,0.8829,1.0,0.557
RandomForest,2667,15088,0,0.0,0.0673,1.0,0.557
RandomForest,2667,15089,0,0.0,0.0242,1.0,0.557
RandomForest,2667,15160,0,0.0,0.4415,1.0,0.557
RandomForest,2667,15166,1,0.0,0.5079,0.0,0.557
RandomForest,2667,15167,1,1.0,0.5959,1.0,0.557
RandomForest,2667,15168,1,1.0,0.6323,1.0,0.557
RandomForest,2667,15172,1,1.0,0.7468,1.0,0.557
RandomForest,2667,15173,0,0.0,0.2021,1.0,0.557
RandomForest,2667,15174,1,1.0,0.6403,1.0,0.557
RandomForest,2667,15175,1,1.0,0.7286,1.0,0.557
RandomForest,2667,15180,1,1.0,0.6951,1.0,0.557
RandomForest,2667,15184,1,1.0,0.7542,1.0,0.557
RandomForest,2667,15185,1,1.0,0.7542,1.0,0.557
RandomForest,2667,15186,1,1.0,0.7542,1.0,0.557
RandomForest,2667,15187,1,1.0,0.7542,1.0,0.557
RandomForest,2667,15188,1,1.0,0.6814,1.0,0.557
RandomForest,2667,15189,1,1.0,0.6814,1.0,0.557
RandomForest,2667,15190,1,1.0,0.7542,1.0,0.557
RandomForest,2667,15191,1,1.0,0.7542,1.0,0.557
RandomForest,2667,15192,1,1.0,0.7542,1.0,0.557
LightGBM,2667,15,1,1.0,0.7064,1.0,0.443
LightGBM,2667,327,0,0.0,0.0068,1.0,0.443
LightGBM,2667,442,1,1.0,0.9878,1.0,0.443
LightGBM,2667,496,1,1.0,0.9508,1.0,0.443
LightGBM,2667,500,0,0.0,0.1474,1.0,0.443
LightGBM,2667,503,0,0.0,0.0118,1.0,0.443
LightGBM,2667,673,1,1.0,0.999,1.0,0.443
LightGBM,2667,882,1,1.0,0.9968,1.0,0.443
LightGBM,2667,883,1,1.0,0.9889,1.0,0.443
LightGBM,2667,884,1,1.0,0.9989,1.0,0.443
LightGBM,2667,885,1,1.0,0.9986,1.0,0.443
LightGBM,2667,887,0,0.0,0.0136,1.0,0.443
LightGBM,2667,1797,1,1.0,0.952,1.0,0.443
LightGBM,2667,1798,0,0.0,0.0045,1.0,0.443
LightGBM,2667,1799,1,1.0,0.9911,1.0,0.443
LightGBM,2667,1801,0,0.0,0.0049,1.0,0.443
LightGBM,2667,1804,1,1.0,0.931,1.0,0.443
LightGBM,2667,1805,1,1.0,0.8952,1.0,0.443
LightGBM,2667,2128,1,1.0,0.9981,1.0,0.443
LightGBM,2667,2135,0,0.0,0.0352,1.0,0.443
LightGBM,2667,2136,0,0.0,0.0158,1.0,0.443
LightGBM,2667,2571,0,1.0,0.4573,0.0,0.443
LightGBM,2667,2940,0,0.0,0.0093,1.0,0.443
LightGBM,2667,3166,1,1.0,0.9851,1.0,0.443
LightGBM,2667,3659,1,1.0,0.9723,1.0,0.443
LightGBM,2667,3800,1,1.0,0.9638,1.0,0.443
LightGBM,2667,3802,1,1.0,0.9693,1.0,0.443
LightGBM,2667,6518,1,0.0,0.0699,0.0,0.443
LightGBM,2667,7217,1,1.0,0.997,1.0,0.443
LightGBM,2667,7307,1,1.0,0.8077,1.0,0.443
LightGBM,2667,7308,1,1.0,0.9507,1.0,0.443
LightGBM,2667,7365,1,1.0,0.4875,1.0,0.443
LightGBM,2667,7366,1,0.0,0.3047,0.0,0.443
LightGBM,2667,7452,1,1.0,0.9938,1.0,0.443
LightGBM,2667,7456,1,1.0,0.9938,1.0,0.443
LightGBM,2667,7799,1,1.0,0.9312,1.0,0.443
LightGBM,2667,7800,1,1.0,0.9312,1.0,0.443
LightGBM,2667,7858,1,1.0,0.9872,1.0,0.443
LightGBM,2667,8752,0,0.0,0.4044,1.0,0.443
LightGBM,2667,9041,0,0.0,0.0258,1.0,0.443
LightGBM,2667,11076,1,1.0,0.9991,1.0,0.443
LightGBM,2667,12482,0,0.0,0.0497,1.0,0.443
LightGBM,2667,12565,1,1.0,0.5231,1.0,0.443
LightGBM,2667,12893,1,1.0,0.5287,1.0,0.443
LightGBM,2667,12894,1,1.0,0.5287,1.0,0.443
LightGBM,2667,12911,0,0.0,0.0275,1.0,0.443
LightGBM,2667,13416,1,1.0,0.9937,1.0,0.443
LightGBM,2667,13418,1,1.0,0.9868,1.0,0.443
LightGBM,2667,13419,0,0.0,0.0233,1.0,0.443
LightGBM,2667,13421,1,1.0,0.9928,1.0,0.443
LightGBM,2667,13424,1,1.0,0.9873,1.0,0.443
LightGBM,2667,13429,0,0.0,0.0145,1.0,0.443
LightGBM,2667,13431,0,0.0,0.0188,1.0,0.443
LightGBM,2667,13434,1,0.0,0.0236,0.0,0.443
LightGBM,2667,13485,1,1.0,0.9976,1.0,0.443
LightGBM,2667,13486,1,1.0,0.8289,1.0,0.443
LightGBM,2667,13487,1,1.0,0.8289,1.0,0.443
LightGBM,2667,13488,1,1.0,0.8289,1.0,0.443
LightGBM,2667,13498,1,0.0,0.041,0.0,0.443
LightGBM,2667,13499,1,0.0,0.11,0.0,0.443
LightGBM,2667,13500,1,0.0,0.0285,0.0,0.443
LightGBM,2667,13501,1,0.0,0.122,0.0,0.443
LightGBM,2667,13502,1,1.0,0.6199,1.0,0.443
LightGBM,2667,13505,1,1.0,0.998,1.0,0.443
LightGBM,2667,13507,0,0.0,0.0436,1.0,0.443
LightGBM,2667,13525,1,1.0,0.9968,1.0,0.443
LightGBM,2667,13562,0,1.0,0.4981,0.0,0.443
LightGBM,2667,14986,1,1.0,0.9841,1.0,0.443
LightGBM,2667,14993,1,1.0,0.9937,1.0,0.443
LightGBM,2667,15009,1,1.0,0.5618,1.0,0.443
LightGBM,2667,15010,1,1.0,0.7326,1.0,0.443
LightGBM,2667,15054,1,1.0,0.9973,1.0,0.443
LightGBM,2667,15077,1,1.0,0.9451,1.0,0.443
LightGBM,2667,15088,0,0.0,0.0366,1.0,0.443
LightGBM,2667,15089,0,0.0,0.0276,1.0,0.443
LightGBM,2667,15160,0,1.0,0.5432,0.0,0.443
LightGBM,2667,15166,1,1.0,0.5796,1.0,0.443
LightGBM,2667,15167,1,1.0,0.5213,1.0,0.443
LightGBM,2667,15168,1,1.0,0.4977,1.0,0.443
LightGBM,2667,15172,1,1.0,0.8966,1.0,0.443
LightGBM,2667,15173,0,0.0,0.2147,1.0,0.443
LightGBM,2667,15174,1,1.0,0.6458,1.0,0.443
LightGBM,2667,15175,1,1.0,0.8429,1.0,0.443
LightGBM,2667,15180,1,1.0,0.7342,1.0,0.443
LightGBM,2667,15184,1,1.0,0.8653,1.0,0.443
LightGBM,2667,15185,1,1.0,0.8653,1.0,0.443
LightGBM,2667,15186,1,1.0,0.8653,1.0,0.443
LightGBM,2667,15187,1,1.0,0.8653,1.0,0.443
LightGBM,2667,15188,1,1.0,0.6185,1.0,0.443
LightGBM,2667,15189,1,1.0,0.6185,1.0,0.443
LightGBM,2667,15190,1,1.0,0.8653,1.0,0.443
LightGBM,2667,15191,1,1.0,0.8653,1.0,0.443
LightGBM,2667,15192,1,1.0,0.8653,1.0,0.443
XGBoost,2667,15,1,1.0,0.6494,1.0,0.427
XGBoost,2667,327,0,0.0,0.0129,1.0,0.427
XGBoost,2667,442,1,1.0,0.9713,1.0,0.427
XGBoost,2667,496,1,1.0,0.9836,1.0,0.427
XGBoost,2667,500,0,0.0,0.284,1.0,0.427
XGBoost,2667,503,0,0.0,0.0203,1.0,0.427
XGBoost,2667,673,1,1.0,0.9942,1.0,0.427
XGBoost,2667,882,1,1.0,0.991,1.0,0.427
XGBoost,2667,883,1,1.0,0.9917,1.0,0.427
XGBoost,2667,884,1,1.0,0.9926,1.0,0.427
XGBoost,2667,885,1,1.0,0.992,1.0,0.427
XGBoost,2667,887,0,0.0,0.0469,1.0,0.427
XGBoost,2667,1797,1,1.0,0.9023,1.0,0.427
XGBoost,2667,1798,0,0.0,0.0107,1.0,0.427
XGBoost,2667,1799,1,1.0,0.9169,1.0,0.427
XGBoost,2667,1801,0,0.0,0.0073,1.0,0.427
XGBoost,2667,1804,1,1.0,0.9458,1.0,0.427
XGBoost,2667,1805,1,1.0,0.9504,1.0,0.427
XGBoost,2667,2128,1,1.0,0.9894,1.0,0.427
XGBoost,2667,2135,0,0.0,0.0258,1.0,0.427
XGBoost,2667,2136,0,0.0,0.0231,1.0,0.427
XGBoost,2667,2571,0,0.0,0.3455,1.0,0.427
XGBoost,2667,2940,0,0.0,0.0319,1.0,0.427
XGBoost,2667,3166,1,1.0,0.9723,1.0,0.427
XGBoost,2667,3659,1,1.0,0.9851,1.0,0.427
XGBoost,2667,3800,1,1.0,0.9651,1.0,0.427
XGBoost,2667,3802,1,1.0,0.9655,1.0,0.427
XGBoost,2667,6518,1,0.0,0.0664,0.0,0.427
XGBoost,2667,7217,1,1.0,0.9658,1.0,0.427
XGBoost,2667,7307,1,1.0,0.8604,1.0,0.427
XGBoost,2667,7308,1,1.0,0.8948,1.0,0.427
XGBoost,2667,7365,1,0.0,0.3993,0.0,0.427
XGBoost,2667,7366,1,1.0,0.4447,1.0,0.427
XGBoost,2667,7452,1,1.0,0.9916,1.0,0.427
XGBoost,2667,7456,1,1.0,0.9916,1.0,0.427
XGBoost,2667,7799,1,1.0,0.9167,1.0,0.427
XGBoost,2667,7800,1,1.0,0.9167,1.0,0.427
XGBoost,2667,7858,1,1.0,0.9828,1.0,0.427
XGBoost,2667,8752,0,0.0,0.2741,1.0,0.427
XGBoost,2667,9041,0,0.0,0.0162,1.0,0.427
XGBoost,2667,11076,1,1.0,0.9929,1.0,0.427
XGBoost,2667,12482,0,0.0,0.0536,1.0,0.427
XGBoost,2667,12565,1,1.0,0.5505,1.0,0.427
XGBoost,2667,12893,1,1.0,0.5714,1.0,0.427
XGBoost,2667,12894,1,1.0,0.5714,1.0,0.427
XGBoost,2667,12911,0,0.0,0.0357,1.0,0.427
XGBoost,2667,13416,1,1.0,0.9864,1.0,0.427
XGBoost,2667,13418,1,1.0,0.9885,1.0,0.427
XGBoost,2667,13419,0,0.0,0.0155,1.0,0.427
XGBoost,2667,13421,1,1.0,0.9794,1.0,0.427
XGBoost,2667,13424,1,1.0,0.9852,1.0,0.427
XGBoost,2667,13429,0,0.0,0.0214,1.0,0.427
XGBoost,2667,13431,0,0.0,0.0196,1.0,0.427
XGBoost,2667,13434,1,0.0,0.0461,0.0,0.427
XGBoost,2667,13485,1,1.0,0.9736,1.0,0.427
XGBoost,2667,13486,1,1.0,0.746,1.0,0.427
XGBoost,2667,13487,1,1.0,0.746,1.0,0.427
XGBoost,2667,13488,1,1.0,0.746,1.0,0.427
XGBoost,2667,13498,1,0.0,0.0477,0.0,0.427
XGBoost,2667,13499,1,0.0,0.1263,0.0,0.427
XGBoost,2667,13500,1,0.0,0.0467,0.0,0.427
XGBoost,2667,13501,1,0.0,0.0987,0.0,0.427
XGBoost,2667,13502,1,0.0,0.202,0.0,0.427
XGBoost,2667,13505,1,1.0,0.991,1.0,0.427
XGBoost,2667,13507,0,0.0,0.0465,1.0,0.427
XGBoost,2667,13525,1,1.0,0.9935,1.0,0.427
XGBoost,2667,13562,0,0.0,0.3869,1.0,0.427
XGBoost,2667,14986,1,1.0,0.9811,1.0,0.427
XGBoost,2667,14993,1,1.0,0.9867,1.0,0.427
XGBoost,2667,15009,1,1.0,0.5599,1.0,0.427
XGBoost,2667,15010,1,1.0,0.5864,1.0,0.427
XGBoost,2667,15054,1,1.0,0.9913,1.0,0.427
XGBoost,2667,15077,1,1.0,0.9522,1.0,0.427
XGBoost,2667,15088,0,0.0,0.0487,1.0,0.427
XGBoost,2667,15089,0,0.0,0.0173,1.0,0.427
XGBoost,2667,15160,0,0.0,0.4014,1.0,0.427
XGBoost,2667,15166,1,1.0,0.6928,1.0,0.427
XGBoost,2667,15167,1,1.0,0.5825,1.0,0.427
XGBoost,2667,15168,1,1.0,0.6051,1.0,0.427
XGBoost,2667,15172,1,1.0,0.9072,1.0,0.427
XGBoost,2667,15173,0,0.0,0.1919,1.0,0.427
XGBoost,2667,15174,1,1.0,0.4893,1.0,0.427
XGBoost,2667,15175,1,1.0,0.8577,1.0,0.427
XGBoost,2667,15180,1,1.0,0.7629,1.0,0.427
XGBoost,2667,15184,1,1.0,0.8048,1.0,0.427
XGBoost,2667,15185,1,1.0,0.8048,1.0,0.427
XGBoost,2667,15186,1,1.0,0.8048,1.0,0.427
XGBoost,2667,15187,1,1.0,0.8048,1.0,0.427
XGBoost,2667,15188,1,1.0,0.6405,1.0,0.427
XGBoost,2667,15189,1,1.0,0.6405,1.0,0.427
XGBoost,2667,15190,1,1.0,0.8048,1.0,0.427
XGBoost,2667,15191,1,1.0,0.8048,1.0,0.427
XGBoost,2667,15192,1,1.0,0.8048,1.0,0.427
CatBoost,2667,15,1,1.0,0.7573,1.0,0.459
CatBoost,2667,327,0,0.0,0.0249,1.0,0.459
CatBoost,2667,442,1,1.0,0.9829,1.0,0.459
CatBoost,2667,496,1,1.0,0.9584,1.0,0.459
CatBoost,2667,500,0,0.0,0.3347,1.0,0.459
CatBoost,2667,503,0,0.0,0.0191,1.0,0.459
CatBoost,2667,673,1,1.0,0.9915,1.0,0.459
CatBoost,2667,882,1,1.0,0.9932,1.0,0.459
CatBoost,2667,883,1,1.0,0.9936,1.0,0.459
CatBoost,2667,884,1,1.0,0.9941,1.0,0.459
CatBoost,2667,885,1,1.0,0.9937,1.0,0.459
CatBoost,2667,887,0,0.0,0.029,1.0,0.459
CatBoost,2667,1797,1,1.0,0.7946,1.0,0.459
CatBoost,2667,1798,0,0.0,0.0104,1.0,0.459
CatBoost,2667,1799,1,1.0,0.9425,1.0,0.459
CatBoost,2667,1801,0,0.0,0.0048,1.0,0.459
CatBoost,2667,1804,1,1.0,0.9459,1.0,0.459
CatBoost,2667,1805,1,1.0,0.9476,1.0,0.459
CatBoost,2667,2128,1,1.0,0.9927,1.0,0.459
CatBoost,2667,2135,0,0.0,0.054,1.0,0.459
CatBoost,2667,2136,0,0.0,0.0161,1.0,0.459
CatBoost,2667,2571,0,0.0,0.3367,1.0,0.459
CatBoost,2667,2940,0,0.0,0.0301,1.0,0.459
CatBoost,2667,3166,1,1.0,0.9557,1.0,0.459
CatBoost,2667,3659,1,1.0,0.9788,1.0,0.459
CatBoost,2667,3800,1,1.0,0.9629,1.0,0.459
CatBoost,2667,3802,1,1.0,0.9616,1.0,0.459
CatBoost,2667,6518,1,0.0,0.0671,0.0,0.459
CatBoost,2667,7217,1,1.0,0.9839,1.0,0.459
CatBoost,2667,7307,1,1.0,0.9319,1.0,0.459
CatBoost,2667,7308,1,1.0,0.9496,1.0,0.459
CatBoost,2667,7365,1,1.0,0.7992,1.0,0.459
CatBoost,2667,7366,1,1.0,0.4772,1.0,0.459
CatBoost,2667,7452,1,1.0,0.9704,1.0,0.459
CatBoost,2667,7456,1,1.0,0.9704,1.0,0.459
CatBoost,2667,7799,1,1.0,0.9423,1.0,0.459
CatBoost,2667,7800,1,1.0,0.9423,1.0,0.459
CatBoost,2667,7858,1,1.0,0.9852,1.0,0.459
CatBoost,2667,8752,0,0.0,0.2958,1.0,0.459
CatBoost,2667,9041,0,0.0,0.0435,1.0,0.459
CatBoost,2667,11076,1,1.0,0.9902,1.0,0.459
CatBoost,2667,12482,0,0.0,0.0695,1.0,0.459
CatBoost,2667,12565,1,1.0,0.766,1.0,0.459
CatBoost,2667,12893,1,1.0,0.8246,1.0,0.459
CatBoost,2667,12894,1,1.0,0.8246,1.0,0.459
