gcid,filePath,folder,all_files,num_files,total_changes,first_revision,last_revision
1454,Compiler.java,,Compiler.java,1,3,812,927
1456,StyleManager.java,,StyleManager.java,1,1,823,823
1457,StyleManager.java,,StyleManager.java,1,2,821,826
1458,StyleManager.java,,StyleManager.java,1,2,823,824
1459,StyleManager.java,,StyleManager.java,1,2,823,824
1460,StyleManager.java,,StyleManager.java,1,2,823,824
1461,StyleManager.java,,StyleManager.java,1,2,823,824
1463,AtomRenderer.java,,AtomRenderer.java,1,2,824,831
1464,BondRenderer.java,,BondRenderer.java,1,1,836,836
1466,StyleManager.java,,StyleManager.java,1,1,826,826
1467,StyleManager.java,,StyleManager.java,1,1,824,824
1468,LabelRenderer.java,,LabelRenderer.java,1,1,831,831
1469,Distributor.java,,Distributor.java,1,1,861,861
1470,Distributor.java,,Distributor.java,1,5,833,861
1472,Eval.java,,Eval.java,1,8,834,935
1473,Eval.java,,Eval.java,1,7,834,935
1474,BondRenderer.java,,BondRenderer.java,1,4,836,843
1477,Eval.java,,Eval.java,1,1,860,860
1478,Distributor.java,,Distributor.java,1,1,860,860
1479,Distributor.java,,Distributor.java,1,1,860,860
1480,Distributor.java,,Distributor.java,1,1,860,860
1481,AtomRenderer.java,,AtomRenderer.java,1,1,842,842
1482,BondRenderer.java,,BondRenderer.java,1,1,842,842
1483,Eval.java,,Eval.java,1,12,842,935
1484,Eval.java,,Eval.java,1,1,842,842
1485,Eval.java,,Eval.java,1,12,844,935
1486,Eval.java,,Eval.java,1,10,844,927
1487,Eval.java,,Eval.java,1,10,844,935
1488,DisplayControl.java,,DisplayControl.java,1,9,858,940
1491,DisplayControl.java,,DisplayControl.java,1,9,846,940
1496,ChemFrameRenderer.java,,ChemFrameRenderer.java,1,2,846,990
1497,Eval.java,,Eval.java,1,8,848,935
1499,Eval.java,,Eval.java,1,10,848,935
1500,Eval.java,,Eval.java,1,8,848,866
1501,Eval.java,,Eval.java,1,6,849,864
1502,Eval.java,,Eval.java,1,10,849,935
1503,Eval.java,,Eval.java,1,2,856,858
1504,Eval.java,,Eval.java,1,7,850,935
1505,Eval.java,,Eval.java,1,9,850,935
1506,ProteinProp.java,,ProteinProp.java,1,5,855,866
1507,ProteinProp.java,,ProteinProp.java,1,4,855,866
1508,Eval.java,,Eval.java,1,5,855,864
1511,Token.java,,Token.java,1,2,857,864
1512,Eval.java,,Eval.java,1,4,856,864
1513,Eval.java,,Eval.java,1,7,857,935
1515,ModelManager.java,,ModelManager.java,1,1,860,860
1517,Compiler.java,,Compiler.java,1,2,866,927
1518,Compiler.java,,Compiler.java,1,2,866,927
1519,Eval.java,,Eval.java,1,4,866,935
1523,JmolApplet.java,,JmolApplet.java,1,4,903,981
1524,JmolApplet.java,,JmolApplet.java,1,4,905,981
1525,DisplayPanel.java,,DisplayPanel.java,1,2,907,912
1529,Jmol.java,,Jmol.java,1,1,921,921
1536,ScriptWindow.java,,ScriptWindow.java,1,1,933,933
1537,ScriptWindow.java,,ScriptWindow.java,1,2,931,933
1538,ScriptWindow.java,,ScriptWindow.java,1,2,934,936
1539,ScriptWindow.java,,ScriptWindow.java,1,1,934,934
1540,ScriptWindow.java,,ScriptWindow.java,1,2,934,936
1541,ScriptWindow.java,,ScriptWindow.java,1,2,933,936
1542,ScriptWindow.java,,ScriptWindow.java,1,3,934,937
1545,Eval.java,,Eval.java,1,3,934,940
1547,ScriptWindow.java,,ScriptWindow.java,1,1,936,936
1548,Atom.java,,Atom.java,1,1,974,974
1549,ChemFrame.java,,ChemFrame.java,1,2,958,959
1550,AtomTypeTable.java,,AtomTypeTable.java,1,1,959,959
1555,AtomTypeList.java,,AtomTypeList.java,1,1,990,990
1556,AtomTypeList.java,,AtomTypeList.java,1,1,961,961
1557,AtomTypeList.java,,AtomTypeList.java,1,1,961,961
1558,Mopac97Reader.java,,Mopac97Reader.java,1,1,984,984
1559,Mopac97Reader.java,,Mopac97Reader.java,1,1,984,984
1560,Convertor.java,,Convertor.java,1,1,984,984
1561,Convertor.java,,Convertor.java,1,1,990,990
1562,ChemFrameRenderer.java,,ChemFrameRenderer.java,1,1,990,990
